time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport,size_array,fopts_size
2020-05-01T06:23:55.329059Z,26012461,QGEkASaArVcFJBBbkHPqrg62YvJivm/3fU4vNHSh,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-115,-2.0,-1,10,22445,5.0,30,0.0
2020-05-01T06:23:56.970139Z,260120a2,QKIgASaA0rgFD+Es3YBE4DFfWHGXzNdK4T5BRG0=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-7.8,-1,10,47314,5.0,29,0.0
2020-05-01T06:23:58.434114Z,010f2768,QGgnDwGAgwUFnKoO3/sZZzjC1L+HdyfwiWA=,0000024b0b031c97,1,867700000,8.0,125.0,4/5,-101,-6.5,-1,10,1411,5.0,26,0.0
2020-05-01T06:21:11.917263534Z,-1,9WveiVch9g==,00800000a0001793,-1,867300000,7.0,125.0,4/7,-111,-10.8,-1,111,-1,-1.0,7,14.0
2020-05-01T06:21:10.885334Z,-1,,7276ff002e062804,-1,868100000,8.0,125.0,4/5,-109,-12.0,-1,-1,-1,-1.0,0,
2020-05-01T06:21:24.991910Z,fe8245a9,gKlFgv6AtQEBT3/GntX7w7BxjVIBvofh7hDhUUviHhk3dL5zqMGGq0WZ4VZd5t0JAr74JiKVWPw1FFyVhg==,7276ff002e062804,1,868300000,12.0,125.0,4/5,-86,-22.0,-1,100,437,1.0,61,0.0
2020-05-01T06:21:25.926038Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-106,-10.2,-1,-1,-1,-1.0,0,
2020-05-01T06:21:34.402551Z,-1,,7276ff002e062804,-1,868100000,10.0,125.0,4/5,-108,-17.0,-1,-1,-1,-1.0,0,
2020-05-01T06:21:36.611431Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-93,-0.5,-1,-1,-1,-1.0,0,
2020-05-01T06:21:36.638559Z,-1,,7276ff002e062804,-1,868100000,9.0,125.0,4/5,-108,-14.0,-1,-1,-1,-1.0,0,
2020-05-01T06:21:47.720176Z,-1,,7276ff002e062804,-1,868300000,12.0,125.0,4/5,-103,-20.0,-1,-1,-1,-1.0,0,
2020-05-01T06:22:05.962200Z,-1,,7276ff002e062804,-1,868500000,12.0,125.0,4/5,-94,-18.2,-1,-1,-1,-1.0,0,
2020-05-01T06:22:18.386850Z,270082a4,QKSCACeAKwEBDgh9Yd+kCZM+MLghIW5svK4l2tn4/bFmj+Zc,7276ff002e062804,1,868500000,11.0,125.0,4/5,-93,-17.0,-1,10,299,1.0,36,0.0
2020-05-01T06:22:59.254308Z,260124e2,QOIkASYA/iEF3YSGRQdSrpfz0F7Twmye1CIhqC4kyiaPtNPpiw==,7276ff002e062804,1,867700000,12.0,125.0,4/5,-93,-12.0,-1,10,8702,5.0,37,0.0
2020-05-01T06:23:01.162604Z,fe8245a7,gKdFgv6AcQcBWBu5iroCxIrU+9HtDbgBzHd0fb4qf3m+fcGNQFcg/F7G1rSGt6Om/Hd5ySHahSnXoZsvwQ==,7276ff002e062804,1,868500000,12.0,125.0,4/5,-96,-15.0,-1,100,1905,1.0,61,0.0
2020-05-01T06:23:13.878653Z,-1,,7276ff002e062804,-1,868300000,12.0,125.0,4/5,-105,-19.0,-1,-1,-1,-1.0,0,
2020-05-01T06:23:14.956349Z,-1,,7276ff002e062804,-1,867700000,9.0,125.0,4/5,-100,-15.0,-1,-1,-1,-1.0,0,
2020-05-01T06:23:25.995950Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-108,-10.2,-1,-1,-1,-1.0,0,
2020-05-01T06:23:29.422118Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-109,-11.8,-1,-1,-1,-1.0,0,
2020-05-01T06:23:31.307462Z,-1,,7276ff002e062804,-1,868100000,12.0,125.0,4/5,-107,-20.8,-1,-1,-1,-1.0,0,
2020-05-01T06:23:33.628295Z,-1,,7276ff002e062804,-1,868300000,7.0,125.0,4/6,-103,-11.0,-1,-1,-1,-1.0,0,
2020-05-01T06:23:48.371296Z,-1,,7276ff002e062804,-1,868500000,8.0,125.0,4/5,-92,-15.2,-1,-1,-1,-1.0,0,
2020-05-01T06:24:03.659473Z,26012682,QIImASYAMdgBKxuShdd9F0dyAg==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-81,10.0,-1,10,55345,1.0,19,0.0
2020-05-01T06:24:09.598592Z,-1,DOAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,0000024b0b031c97,1,868500000,8.0,125.0,4/5,-105,-5.5,-1,0,-1,-1.0,35,0.0
2020-05-01T06:24:17.069620Z,2601297d,QH0pASaAfLgFFjkgmPfj1Ga7Xn/iPE1aNHVwS2k=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-90,4.2,-1,10,47228,5.0,29,0.0
2020-05-01T06:24:22.424170Z,26012367,QGcjASYAwDECvxI9ZGWJGWb5oQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-72,7.0,-1,10,12736,2.0,19,0.0
2020-05-01T06:24:25.309370Z,000269c6,QMZpAgCAWgAFwktjeWycdRq281GD06Kg3CI=,0000024b0b031c97,1,867300000,9.0,125.0,4/5,-92,-8.0,-1,10,90,5.0,26,0.0
2020-05-01T06:24:25.804121Z,26012682,QIImASYAMtgBaf2vJGXPmEWOKw==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,10.0,-1,10,55346,1.0,19,0.0
2020-05-01T06:24:30.811720Z,fe8245bf,gL9Fgv6AEQUB4MDdZ/6G8EAxlo81dDfEfLxAAt7ZfthS71jnM4kdJ0q278q890S/l7zeVSbiguLNmlIX+g==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-109,-9.8,-1,100,1297,1.0,61,0.0
2020-05-01T06:24:31.070656Z,260127d3,QNMnASYAVyIFAAfNy4GoAEmHI+Pi0gdB2LjMnVdFrINwDKheBQ==,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-104,-6.5,-1,10,8791,5.0,37,0.0
2020-05-01T06:24:34.662238Z,20000094,QJQAACCAoDwKthRSxpdEq3aIhMbiZA4ZlGcCLjE=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-7.8,-1,10,15520,10.0,29,0.0
2020-05-01T06:24:44.722330Z,27008219,gBmCACeAFgAoiMn2My9FDSQBHgc6t2PzGkNzmPVBIezfoRW+Arz0yg==,0000024b0b031c97,1,867900000,9.0,125.0,4/5,-93,-7.5,-1,100,22,40.0,40,0.0
2020-05-01T06:24:47.948545Z,26012682,QIImASYAM9gB9hbPoEdadn9BAg==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,7.2,-1,10,55347,1.0,19,0.0
2020-05-01T06:24:53.823871Z,26012f47,QEcvASaASAUCMtbyD1O3ucN6EChWvnASGLeruOY36cMBNA==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-101,-4.0,-1,10,1352,2.0,34,0.0
2020-05-01T06:24:58.601973Z,2601297c,QHwpASaAbLgFQSIHleh7ko6qaX+ZO8yn1fItOZ4=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-84,8.2,-1,10,47212,5.0,29,0.0
2020-05-01T06:25:04.152697Z,2600236f,QG8jACaACjoF8XD+KNmP81DMu7Hf,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-96,5.2,-1,10,14858,5.0,21,0.0
2020-05-01T06:25:09.799017Z,0141f1e2,QOLxQQGAofsFLOJ9KrEsDBwFT/Gj2KbSpmyCxqs=,0000024b0b031c97,1,868100000,8.0,125.0,4/5,-113,-6.5,-1,10,64417,5.0,29,0.0
2020-05-01T06:25:10.092759Z,26012682,QIImASYANNgBhvmq7W57tV1LFQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,8.2,-1,10,55348,1.0,19,0.0
2020-05-01T06:25:16.509144Z,00d23b3a,QDo70gAAizIFKu8Y71Kycen5N5awJ+vVUfS0xIk=,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-103,-16.5,-1,10,12939,5.0,29,0.0
2020-05-01T06:25:22.612158Z,26012a47,QEcqASaACb0FQurlgBPf9CkEQeLQsS94QVmn2yg=,0000024b0b031c97,1,867300000,12.0,125.0,4/5,-99,4.8,-1,10,48393,5.0,29,0.0
2020-05-01T06:25:24.782445Z,270082a4,QKSCACeALAEB9US9y/3dtwR91wnGt5Ez70vGySnXuehC2TsT,0000024b0b031c97,1,867900000,11.0,125.0,4/5,-95,7.0,-1,10,300,1.0,36,0.0
2020-05-01T06:25:32.237208Z,26012682,QIImASYANdgBfYTzYUl2CCmybw==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-79,7.2,-1,10,55349,1.0,19,0.0
2020-05-01T06:25:35.107274Z,26012fcf,QM8vASaANgUFFFHjMUywtQJSu1uDOOQuPSrcNg91,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-84,7.8,-1,10,1334,5.0,30,0.0
2020-05-01T06:25:37.521439Z,27007df2,QPJ9ACcAAwACkKbDtb/Y3tMwJiwu2DdyuBIBWuWm,0000024b0b031c97,1,867700000,8.0,125.0,4/5,-107,-4.0,-1,10,3,2.0,30,0.0
2020-05-01T06:25:53.824346Z,26012f47,QEcvASaASQUCdv0riGKHJ+715Ezmj77qyEKtt/HKq/235w==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-102,2.0,-1,10,1353,2.0,34,0.0
2020-05-01T06:25:54.381648Z,26012682,QIImASYANtgBduC1c0ahfoK5mw==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-82,10.0,-1,10,55350,1.0,19,0.0
2020-05-01T06:25:54.436881Z,27007d5a,QFp9ACcAAwACegbQfy2C8XHsxNGQyJ+DH4dldn6k,0000024b0b031c97,1,868100000,8.0,125.0,4/5,-102,-4.0,-1,10,3,2.0,30,0.0
2020-05-01T06:26:03.875502Z,26012a85,QIUqASaAjbgFGOrAZmRndGseS06mNBqZQ9g3MTQ=,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-84,5.5,-1,10,47245,5.0,29,0.0
2020-05-01T06:26:05.441182Z,20000005,QAUAACCA9poKwQfnKkjkiMlaUbWS98of6Zg=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-100,-8.2,-1,10,39670,10.0,26,0.0
2020-05-01T06:26:08.574342Z,0067bbcd,QM27ZwCAPdgFfgNpxjYiXhsezAYG9hcg7bWMXfo=,0000024b0b031c97,1,867100000,9.0,125.0,4/5,-97,-10.8,-1,10,55357,5.0,29,0.0
2020-05-01T06:26:15.370466Z,260027aa,QKonACaABjoFtyiN1jA+1icUX8s3,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-99,-7.5,-1,10,14854,5.0,21,0.0
2020-05-01T06:26:15.414291Z,26002d88,QIgtACaACDoFSFBNqjUa8G4HXI3v,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-89,-1.2,-1,10,14856,5.0,21,0.0
2020-05-01T06:26:15.572987Z,3003815b,QFuBAzCAmF8F6cBVKpJmlg==,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-91,-1.8,-1,10,24472,5.0,16,0.0
2020-05-01T06:26:15.622923Z,2601213c,QDwhASaALwEFAgt2dh2eXdw5tggbQVX/21uqe6Q=,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-97,8.5,-1,10,303,5.0,29,0.0
2020-05-01T06:26:16.525938Z,26012682,QIImASYAN9gBB2/EnHheiu2BTA==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-79,8.0,-1,10,55351,1.0,19,0.0
2020-05-01T06:26:17.422337Z,270002ca,QMoCACcA7jYFxZWcs5oZE0BYfn8k7HCRE9p8EtCO,0000024b0b031c97,1,867300000,8.0,125.0,4/5,-99,-6.2,-1,10,14062,5.0,30,0.0
2020-05-01T06:26:32.039403Z,26012391,QJEjASaAVgUFX8/D5oQKVcveZt6cgh7KxwyTZHpb,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-97,4.8,-1,10,1366,5.0,30,0.0
2020-05-01T06:26:32.396557Z,270002b3,QLMCACcAIjgFmPBDoZeOKrhsy2AD9GgQFW2S9kL9oA==,0000024b0b031c97,1,867900000,8.0,125.0,4/5,-103,-3.8,-1,10,14370,5.0,31,0.0
2020-05-01T06:26:33.806852Z,20000004,QAQAACCA8ZoKZLKXrEtaivJ3L9ljSod3OEo=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-100,-3.5,-1,10,39665,10.0,26,0.0
2020-05-01T06:26:36.364484Z,2700024e,QE4CACcAIjgFDSpBz9sA7yEg+M8GQXVnWI5APuaoRw==,0000024b0b031c97,1,868500000,8.0,125.0,4/5,-101,5.2,-1,10,14370,5.0,31,0.0
2020-05-01T06:26:37.084723Z,26012bfd,QP0rASaACzoFVyVFq6FCcbtc/j2F,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-103,3.2,-1,10,14859,5.0,21,0.0
2020-05-01T06:26:38.618970Z,20000007,QAcAACCAyrYK1ZeUBi/MKheN1is7ROXyEgg=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-104,-0.2,-1,10,46794,10.0,26,0.0
2020-05-01T06:26:38.670378Z,26012682,QIImASYAONgBsxGLSjglgXjwaA==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-81,9.2,-1,10,55352,1.0,19,0.0
2020-05-01T06:26:49.606140248Z,cf56794e,pU55Vs9qL9UFXDKhXxjkhh+ZQGSaJVF4arUkQfGTu4LLO5/eK16xNJLbB/IJ1TRU7onOj59W1eaf6tiYhCDog0jUy4Ur6kM0Prn2FKtpqsFtO5fG32QZNBw7+kdILJazYy/DZaQyHYS/k9t72cIvz2okN3HUkd51yJuiPKN4svvDCGhOv/wNVZHPIJMUWdo=,00800000a0001793,-1,868300000,7.0,250.0,4/7,-109,-11.8,-1,101,54575,64.0,143,10.0
2020-05-01T06:24:03.229960Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/8,-108,-11.2,-1,-1,-1,-1.0,0,
2020-05-01T06:24:15.163633Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-107,-12.2,-1,-1,-1,-1.0,0,
2020-05-01T06:24:34.974817Z,-1,,7276ff002e062804,-1,867700000,7.0,125.0,???,-116,-11.5,-1,-1,-1,-1.0,0,
2020-05-01T06:24:58.152932Z,-1,,7276ff002e062804,-1,868300000,12.0,125.0,4/5,-105,-21.0,-1,-1,-1,-1.0,0,
2020-05-01T06:25:12.131621Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-96,-11.2,-1,-1,-1,-1.0,0,
2020-05-01T06:25:32.997342Z,-1,,7276ff002e062804,-1,868300000,7.0,125.0,4/7,-103,-11.5,-1,-1,-1,-1.0,0,
2020-05-01T06:26:04.388440Z,fe8245a9,gKlFgv6AtQEBT3/GntX7w7BxjVIBvofh7hDhUUviHhk3dL5zqMGGq0WZ4VZd5t0JAr74JiKVWPw1FFyVhg==,7276ff002e062804,1,868500000,12.0,125.0,4/5,-92,-16.0,-1,100,437,1.0,61,0.0
2020-05-01T06:26:14.569585Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-109,-10.2,-1,-1,-1,-1.0,0,
2020-05-01T06:26:29.971849Z,-1,,7276ff002e062804,-1,868300000,7.0,250.0,4/7,-111,-12.0,-1,-1,-1,-1.0,0,
2020-05-01T06:26:34.424538Z,003dfc8a,QIr8PQCCBPQDAwW9mPjZSluvGpdjXSYOVP9u9ma4kw==,7276ff002e062804,1,868100000,10.0,125.0,4/5,-101,-15.0,-1,10,62468,5.0,31,2.0
2020-05-01T06:26:36.623658Z,01a8329f,QJ8yqAGA1QcFRU9DSgoCOg6W8fpT,7276ff002e062804,1,868100000,9.0,125.0,4/5,-105,-9.0,-1,10,2005,5.0,21,0.0
2020-05-01T06:27:00.814785Z,26012682,QIImASYAOdgBy+V3/U2ygsUZqQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-78,9.0,-1,10,55353,1.0,19,0.0
2020-05-01T06:27:17.469900Z,260126aa,QKomASaAQgUF1kTd47c56lUUKgq4Wp6Q5KDPFiVk,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-77,3.0,-1,10,1346,5.0,30,0.0
2020-05-01T06:27:22.959385Z,26012682,QIImASYAOtgB2A6TLDLZsL1+3w==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,8.5,-1,10,55354,1.0,19,0.0
2020-05-01T06:27:26.296233Z,20000085,QIUAACCAoTwKteGqNHpZ3hSaz2Y=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,-1.5,-1,10,15521,10.0,20,0.0
2020-05-01T06:27:45.103739Z,26012682,QIImASYAO9gB6fGJikKje7xEuA==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,8.8,-1,10,55355,1.0,19,0.0
2020-05-01T06:27:47.551059Z,26012e76,QHYuASaAUt4KiFavcWTRbSJ/QdGkcWCM/w==,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-104,-7.2,-1,10,56914,10.0,25,0.0
2020-05-01T06:27:52.709953Z,fe8245b7,gLdFgv6AQAcBabzlwmIdNC4AP7QkAEsljz7/nN9d0VFoEaiIQzK8IOoE61RZqnfAu6vneJz5+xuxzj7mVA==,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-101,-13.0,-1,100,1856,1.0,61,0.0
2020-05-01T06:27:53.825280Z,26012f47,QEcvASaASwUCr4RZJbJogwvcqwx4R1PhPZAGA4GmjwAG3Q==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-103,3.2,-1,10,1355,2.0,34,0.0
2020-05-01T06:27:54.654039Z,2601236d,QG0jASaAtbkFFQeWQZBl97Q3hP9TxDycReYdhlM=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-93,7.8,-1,10,47541,5.0,29,0.0
2020-05-01T06:28:02.961316Z,-1,D2ABskqOJ2ECPwyHY/+LGN5iQEQpHPsnI++vEvWMFzZ+QxI=,0000024b0b031c97,1,868300000,8.0,125.0,4/5,-91,0.2,-1,0,-1,-1.0,35,14.0
2020-05-01T06:28:07.248051Z,26012682,QIImASYAPNgBjLTp54M8WSOSEQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-79,9.0,-1,10,55356,1.0,19,0.0
2020-05-01T06:28:11.785041Z,00f39d01,QAGd8wCABwwFBMBH9RT5Vw5YodI9rUlSVZwWa46U1hs8WqU=,0000024b0b031c97,1,867700000,9.0,125.0,4/5,-108,-13.8,-1,10,3079,5.0,35,0.0
2020-05-01T06:28:20.522903Z,26012382,QIIjASaAaLgFqQ3bs+ajZAXmQtIedXp9XUw0QI0=,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-91,5.8,-1,10,47208,5.0,29,0.0
2020-05-01T06:28:20.749511Z,26012803,QAMoASaAlD99ls5cLALdvzrvB5+Y,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-98,-14.0,-1,10,16276,125.0,21,0.0
2020-05-01T06:28:22.016183Z,270082a4,QKSCACeALQEBpvGGM98gNFuAXp5yQYsVCPbpOx+VTVBwGZKk,0000024b0b031c97,1,867700000,11.0,125.0,4/5,-84,5.8,-1,10,301,1.0,36,0.0
2020-05-01T06:28:23.400150Z,260125c2,QMIlASaA6QAFZJTVfoymBNyr8YNuOtIza/fqH4I=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-109,-12.8,-1,10,233,5.0,29,0.0
2020-05-01T06:28:28.291051Z,2700022a,QCoCACeADTcPeK6FMSbFbYFHjXpi,0000024b0b031c97,1,867100000,8.0,125.0,4/5,-100,0.8,-1,10,14093,15.0,21,0.0
2020-05-01T06:28:29.392532Z,26012682,QIImASYAPdgBUHBjZj39VDrJ7Q==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-79,4.5,-1,10,55357,1.0,19,0.0
2020-05-01T06:28:46.312021Z,20000003,QAMAACCAvrYKpWwJd69rfGd9+wOaaIjrOys=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-6.0,-1,10,46782,10.0,26,0.0
2020-05-01T06:28:47.892483Z,20000001,QAEAACCA9ZoKlgjC+2g7vLdsKHGrXM7dGCI=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-107,-0.5,-1,10,39669,10.0,26,0.0
2020-05-01T06:28:49.452757Z,26012c1d,QB0sASaA6gAFGNxKhUEd158G4p3Drip60176Cgk=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-95,-1.8,-1,10,234,5.0,29,0.0
2020-05-01T06:28:51.233476Z,004c0eb4,QLQOTACBDAACBTT4gASZMWNkimI8PEMcTWUSyIrL,0000024b0b031c97,1,868500000,9.0,125.0,4/5,-96,2.0,-1,10,12,5.0,30,1.0
2020-05-01T06:28:51.536963Z,26012682,QIImASYAPtgB+HxxKpvk9FFrww==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-81,8.5,-1,10,55358,1.0,19,0.0
2020-05-01T06:28:53.825745Z,26012f47,QEcvASaATAUCHPJepVgWnTBttD8hjpgXNh+/WVFgZo44yA==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-100,-1.8,-1,10,1356,2.0,34,0.0
2020-05-01T06:29:06.589367Z,27000205,QAUCACcAmkcFgB4MTsdZiJqJrvJMDsWZVSna/8IM,0000024b0b031c97,1,868500000,8.0,125.0,4/5,-111,-7.8,-1,10,18330,5.0,30,0.0
2020-05-01T06:29:10.217412Z,fe8245bf,gL9Fgv6AEQUB4MDdZ/6G8EAxlo81dDfEfLxAAt7ZfthS71jnM4kdJ0q278q890S/l7zeVSbiguLNmlIX+g==,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-111,-12.2,-1,100,1297,1.0,61,0.0
2020-05-01T06:29:13.681290Z,26012682,QIImASYAP9gBc/pxuoCfvxdJEQ==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,6.8,-1,10,55359,1.0,19,0.0
2020-05-01T06:29:24.940030Z,26012367,QGcjASYAwTECsKaqx+N6x7iI1Q==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-77,10.2,-1,10,12737,2.0,19,0.0
2020-05-01T06:29:32.836662Z,01f30b38,QDgL8wGAuQgFUTlsN57+4sinaKVp7z11WhSDy6Y=,0000024b0b031c97,1,867700000,9.0,125.0,4/5,-103,-14.0,-1,10,2233,5.0,29,0.0
2020-05-01T06:29:33.504932Z,26012dce,QM4tASaAm7cFru2aSDO3Tt/kGY4LLS/SksathEw=,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-99,-2.5,-1,10,47003,5.0,29,0.0
2020-05-01T06:29:34.000555Z,26012efe,QP4uASaA6gAFagIjk4P8uE/YffclU2jLc//zp1E=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-100,-9.8,-1,10,234,5.0,29,0.0
2020-05-01T06:29:35.825676Z,26012682,QIImASYAQNgBIrWTOt4/B8ocwA==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-78,9.8,-1,10,55360,1.0,19,0.0
2020-05-01T06:29:41.120873Z,2000000a,QAoAACCA9poKXRlLEuQPYQwZekEXvtQlYfc=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-97,-8.2,-1,10,39670,10.0,26,0.0
2020-05-01T06:29:46.958553Z,20000002,QAIAACCA1ZsKHi7FQ5TGzX2PXQXCcxNfXGE=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-107,-11.8,-1,10,39893,10.0,26,0.0
2020-05-01T06:29:50.632077Z,26012bc2,QMIrASaA8bkF96BVRg6GND569JUzTY1a3Tp2vbM=,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-100,6.0,-1,10,47601,5.0,29,0.0
2020-05-01T06:29:56.614211Z,20000000,QAAAACCAxpsK2oaY1IqeqVlqGVqWbgnpPgM=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-4.2,-1,10,39878,10.0,26,0.0
2020-05-01T06:29:57.969981Z,26012682,QIImASYAQdgBJLvzDVVGiVbbgw==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-79,7.8,-1,10,55361,1.0,19,0.0
2020-05-01T06:27:10.009510619Z,-1,9M9r,00800000a0001793,-1,868100000,7.0,125.0,4/6,-110,-9.0,-1,111,-1,-1.0,3,
2020-05-01T06:27:06.957516Z,-1,,7276ff002e062804,-1,867700000,9.0,125.0,4/5,-103,-16.5,-1,-1,-1,-1.0,0,
2020-05-01T06:27:36.620662Z,01a8329f,QJ8yqAGA1gcFv884B5Ffv4GwuVqJ,7276ff002e062804,1,868300000,9.0,125.0,4/5,-107,-10.0,-1,10,2006,5.0,21,0.0
2020-05-01T06:27:40.556814Z,fe8245a7,gKdFgv6AcQcBWBu5iroCxIrU+9HtDbgBzHd0fb4qf3m+fcGNQFcg/F7G1rSGt6Om/Hd5ySHahSnXoZsvwQ==,7276ff002e062804,1,868100000,12.0,125.0,4/5,-95,-16.0,-1,100,1905,1.0,61,0.0
2020-05-01T06:27:51.611023Z,2700032c,QCwDACfAXIUE2fc8a2ESYGr8ib+grYsmf64M3ygHTpQ=,7276ff002e062804,1,867500000,12.0,125.0,4/5,-91,-20.0,-1,10,34140,4.0,32,0.0
2020-05-01T06:27:51.709967Z,-1,,7276ff002e062804,-1,868100000,12.0,125.0,4/5,-111,-17.2,-1,-1,-1,-1.0,0,
2020-05-01T06:28:21.016209Z,-1,,7276ff002e062804,-1,867700000,11.0,125.0,4/5,-85,-17.5,-1,-1,-1,-1.0,0,
2020-05-01T06:28:30.988106Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-107,-10.5,-1,-1,-1,-1.0,0,
2020-05-01T06:28:31.748322Z,-1,,7276ff002e062804,-1,868100000,7.0,125.0,4/5,-103,-11.2,-1,-1,-1,-1.0,0,
2020-05-01T06:28:33.212290Z,-1,,7276ff002e062804,-1,868500000,7.0,125.0,4/5,-100,-11.0,-1,-1,-1,-1.0,0,
2020-05-01T06:28:36.698274Z,-1,,7276ff002e062804,-1,868300000,8.0,125.0,4/5,-101,-13.8,-1,-1,-1,-1.0,0,
2020-05-01T06:28:59.957716Z,-1,,7276ff002e062804,-1,867300000,9.0,125.0,4/5,-96,-14.8,-1,-1,-1,-1.0,0,
2020-05-01T06:29:38.644254Z,-1,,7276ff002e062804,-1,867700000,9.0,125.0,4/7,-116,-16.5,-1,-1,-1,-1.0,0,
2020-05-01T06:29:45.958551Z,-1,,7276ff002e062804,-1,868100000,12.0,125.0,4/5,-109,-20.0,-1,-1,-1,-1.0,0,
2020-05-01T06:30:04.140139Z,2600236f,QG8jACaACzoFcYAOirgogLQZrKef,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-94,-4.0,-1,10,14859,5.0,21,0.0
2020-05-01T06:30:08.954601Z,270002c5,QMUCACeAEDcP8wp/QLqoQiRdqm/4,0000024b0b031c97,1,867900000,8.0,125.0,4/5,-101,-3.5,-1,10,14096,15.0,21,0.0
2020-05-01T06:30:14.668287Z,0152e706,QAbnUgGAHCMFiBh/Yktw/pTb2MyOghL9DTcuQBUK+hjoHAc=,0000024b0b031c97,1,867100000,9.0,125.0,4/5,-107,-4.0,-1,10,8988,5.0,35,0.0
2020-05-01T06:30:15.773965Z,27007d6b,QGt9ACcAAgACAU/d/3MNrLj6JYL3R+X3xA+JvzWm,0000024b0b031c97,1,867900000,8.0,125.0,4/5,-103,2.8,-1,10,2,2.0,30,0.0
2020-05-01T06:30:20.114452Z,26012682,QIImASYAQtgBa1KJBG7zSPafBQ==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-79,10.2,-1,10,55362,1.0,19,0.0
