layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,application
Ether,148,IP,134,UDP,114.0,DNS,106.0,,,920298068.1281,148,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,77245,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298072.670783,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,77357,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298072.671279,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,77358,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298077.193059,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,77432,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298077.193543,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,77433,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298085.2032188,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,77442,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298085.204144,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,77443,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298112.051391,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,78338,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298112.051988,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,78339,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298116.242804,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,78365,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298116.243796,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,78366,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298124.2527232,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,78375,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298124.253962,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,78376,,,DNS
Ether,74,IP,60,UDP,40.0,DNS,32.0,,,920298126.36616,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.182.91.233,,53.0,53.0,week1_monday.tcpdump,78422,,,DNS
Ether,145,IP,131,UDP,111.0,DNS,103.0,,,920298126.366767,145,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,78423,,,DNS
Ether,74,IP,60,UDP,40.0,DNS,32.0,,,920298130.272926,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.182.91.233,,53.0,53.0,week1_monday.tcpdump,78449,,,DNS
Ether,145,IP,131,UDP,111.0,DNS,103.0,,,920298130.273932,145,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,78450,,,DNS
Ether,74,IP,60,UDP,40.0,DNS,32.0,,,920298139.312523,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.182.91.233,,53.0,53.0,week1_monday.tcpdump,78887,,,DNS
Ether,145,IP,131,UDP,111.0,DNS,103.0,,,920298139.313552,145,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,78888,,,DNS
Ether,79,IP,65,UDP,45.0,DNS,37.0,,,920298142.987024,79,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,78918,,,DNS
Ether,139,IP,125,UDP,105.0,DNS,97.0,,,920298142.990916,139,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,78919,,,DNS
Ether,79,IP,65,UDP,45.0,DNS,37.0,,,920298154.2255912,79,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,79002,,,DNS
Ether,139,IP,125,UDP,105.0,DNS,97.0,,,920298154.229452,139,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,79003,,,DNS
Ether,84,IP,70,UDP,50.0,DNS,42.0,,,920298172.651801,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1430.0,53.0,week1_monday.tcpdump,79129,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298172.652896,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1430.0,week1_monday.tcpdump,79130,,,DNS
Ether,84,IP,70,UDP,50.0,DNS,42.0,,,920298182.675684,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1470.0,53.0,week1_monday.tcpdump,79685,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298182.676636,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1470.0,week1_monday.tcpdump,79686,,,DNS
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920298192.676085,73,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,80422,,,DNS
Ether,133,IP,119,UDP,99.0,DNS,91.0,,,920298192.6799588,133,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,80423,,,DNS
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920298195.064165,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,,53.0,53.0,week1_monday.tcpdump,80597,,,DNS
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920298195.065258,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,80598,,,DNS
Ether,84,IP,70,UDP,50.0,DNS,42.0,,,920298197.691635,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1547.0,53.0,week1_monday.tcpdump,80643,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298197.692802,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1547.0,week1_monday.tcpdump,80644,,,DNS
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920298199.138641,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,,53.0,53.0,week1_monday.tcpdump,80683,,,DNS
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920298199.139628,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,80685,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298201.823748,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,80815,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298201.824201,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,80816,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298206.392112,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,81255,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298206.3931,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,81256,,,DNS
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920298207.401873,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,,53.0,53.0,week1_monday.tcpdump,81289,,,DNS
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920298207.402772,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,81290,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298215.411804,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,81342,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298215.4127448,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,81343,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298217.9294492,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,81362,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298217.929987,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,81363,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298221.175425,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,81440,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298221.175932,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,81441,,,DNS
Ether,84,IP,70,UDP,50.0,DNS,42.0,,,920298227.7114472,84,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1560.0,53.0,week1_monday.tcpdump,81497,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298227.71245,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1560.0,week1_monday.tcpdump,81498,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298229.4318788,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,81504,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298229.432458,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,81505,,,DNS
Ether,97,IP,83,UDP,63.0,DNS,55.0,,,920298252.73125,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1609.0,53.0,week1_monday.tcpdump,82273,,,DNS
Ether,163,IP,149,UDP,129.0,DNS,121.0,,,920298252.732288,163,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1609.0,week1_monday.tcpdump,82274,,,DNS
Ether,97,IP,83,UDP,63.0,DNS,55.0,,,920298262.751113,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1620.0,53.0,week1_monday.tcpdump,82449,,,DNS
Ether,163,IP,149,UDP,129.0,DNS,121.0,,,920298262.752056,163,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1620.0,week1_monday.tcpdump,82450,,,DNS
Ether,97,IP,83,UDP,63.0,DNS,55.0,,,920298277.771068,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1643.0,53.0,week1_monday.tcpdump,82699,,,DNS
Ether,163,IP,149,UDP,129.0,DNS,121.0,,,920298277.77237,163,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1643.0,week1_monday.tcpdump,82700,,,DNS
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920298278.505942,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,,53.0,53.0,week1_monday.tcpdump,82711,,,DNS
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920298278.506531,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,82712,,,DNS
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920298282.481635,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,,53.0,53.0,week1_monday.tcpdump,82823,,,DNS
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920298282.482703,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,82824,,,DNS
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920298291.491319,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,,53.0,53.0,week1_monday.tcpdump,82938,,,DNS
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920298291.4925412,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,82939,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298296.9506768,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,83005,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298296.951274,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83006,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298298.463033,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,,53.0,53.0,week1_monday.tcpdump,83114,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298298.4641812,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83115,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298300.231254,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,83241,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298300.2321768,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83242,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298300.2339368,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,83243,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298300.234405,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83244,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298302.411254,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,,53.0,53.0,week1_monday.tcpdump,83357,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298302.4118133,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83358,,,DNS
Ether,82,IP,68,UDP,48.0,DNS,40.0,,,920298302.5674472,82,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,83387,,,DNS
Ether,135,IP,121,UDP,101.0,DNS,93.0,,,920298302.571298,135,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83388,,,DNS
Ether,94,IP,80,UDP,60.0,DNS,52.0,,,920298302.87101,94,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,83401,,,DNS
Ether,147,IP,133,UDP,113.0,DNS,105.0,,,920298302.874736,147,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83402,,,DNS
Ether,87,IP,73,UDP,53.0,DNS,45.0,,,920298302.880492,87,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,83403,,,DNS
Ether,140,IP,126,UDP,106.0,DNS,98.0,,,920298302.884202,140,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83404,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298303.00842,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,83418,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298303.008893,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83419,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298304.531418,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,83498,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298304.5322652,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83499,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298307.2295632,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,83555,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298307.2306652,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83556,,,DNS
Ether,97,IP,83,UDP,63.0,DNS,55.0,,,920298307.8204812,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.115.234,192.168.1.10,,1836.0,53.0,week1_monday.tcpdump,83569,,,DNS
Ether,163,IP,149,UDP,129.0,DNS,121.0,,,920298307.8215288,163,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.115.234,,53.0,1836.0,week1_monday.tcpdump,83570,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298308.050501,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,83578,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298308.051094,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83579,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298310.153925,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,,53.0,53.0,week1_monday.tcpdump,83821,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298310.154816,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83823,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298313.7212448,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,83879,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298313.722291,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83880,,,DNS
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920298315.209063,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,83894,,,DNS
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920298315.210069,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,83895,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298317.469308,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,84127,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298317.469816,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84128,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298321.37657,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,84357,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298321.37752,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84359,,,DNS
Ether,78,IP,64,UDP,44.0,DNS,36.0,,,920298324.535474,78,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,84663,,,DNS
Ether,138,IP,124,UDP,104.0,DNS,96.0,,,920298324.541093,138,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84664,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298325.274761,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.27.251.21,,53.0,53.0,week1_monday.tcpdump,84771,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298325.275386,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84772,,,DNS
Ether,76,IP,62,UDP,42.0,DNS,34.0,,,920298325.986368,76,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,84822,,,DNS
Ether,136,IP,122,UDP,102.0,DNS,94.0,,,920298325.990238,136,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84823,,,DNS
Ether,78,IP,64,UDP,44.0,DNS,36.0,,,920298326.060707,78,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,84833,,,DNS
Ether,138,IP,124,UDP,104.0,DNS,96.0,,,920298326.065053,138,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84835,,,DNS
Ether,79,IP,65,UDP,45.0,DNS,37.0,,,920298328.2941028,79,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,84871,,,DNS
Ether,132,IP,118,UDP,98.0,DNS,90.0,,,920298328.2978928,132,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84872,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298329.740853,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.27.251.21,,53.0,53.0,week1_monday.tcpdump,84876,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298329.7410188,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,84877,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298329.741952,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84878,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298329.7421788,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84879,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298336.29264,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,84904,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298336.293543,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84905,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298337.771151,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.27.251.21,,53.0,53.0,week1_monday.tcpdump,84942,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298337.774504,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84944,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298340.780907,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,84967,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298340.781965,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,84968,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298347.302246,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,85387,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298347.302836,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,85388,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298348.790803,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,85426,,,DNS
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920298348.7913972,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,85427,,,DNS
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920298351.800984,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,,53.0,53.0,week1_monday.tcpdump,85463,,,DNS
