layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,application
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300549.643891,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166041,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300549.653944,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166043,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300549.6707108,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166044,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300549.991283,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166110,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300550.003856,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166111,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300550.013953,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166117,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300550.0308052,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166122,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300550.751303,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166315,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300550.763861,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166316,,,SSH
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920300550.773968,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166317,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300550.790712,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166318,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300551.0313028,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166319,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300551.0438528,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166320,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300551.0539392,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166321,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300551.070747,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166322,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300551.312767,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166323,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300551.32386,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166324,,,SSH
Ether,130,IP,116,TCP,96.0,SSH,76.0,,,920300551.344063,130,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166325,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300551.360716,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166326,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300552.322128,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166386,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300552.33384,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166387,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300552.343933,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166388,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300552.36072,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166389,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300552.691191,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166390,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300552.703846,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166391,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300552.713925,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166392,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300552.730716,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166393,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300552.8417788,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166395,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300552.8538368,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166396,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300552.863962,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166397,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300552.880688,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166398,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300553.031049,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166405,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300553.043863,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166406,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300553.083998,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166407,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300553.100716,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166408,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300553.411148,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166409,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300553.423843,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166410,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300553.4339312,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166411,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300553.450693,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166412,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300553.791111,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166413,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300553.803833,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166414,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300553.81392,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166415,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300553.830688,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166416,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.091264,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166417,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.1038412,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166418,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.11393,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166419,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.1307132,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166420,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.261481,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166424,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.273838,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166425,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.283926,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166426,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.300707,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166427,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.421218,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166428,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.433842,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166429,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.443924,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166430,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.4607028,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166431,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.591936,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166432,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.60383,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166433,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.613922,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166434,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.630703,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166435,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.74138,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166436,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.75383,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166437,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300554.763918,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166438,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300554.780706,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166439,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300555.091588,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166448,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.103826,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166450,,,SSH
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920300555.113934,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166451,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.130711,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166452,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300555.271093,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166466,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.28384,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166467,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300555.293934,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166468,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.3107188,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166469,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300555.6112868,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166473,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.623831,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166474,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300555.6339072,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166475,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.65076,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166476,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300555.881144,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166480,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.893836,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166481,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300555.903922,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166482,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300555.920714,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166485,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.0314108,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166487,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.043826,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166488,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.053907,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166489,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.070746,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166490,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.2113632,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166494,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.2238288,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166495,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.233906,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166496,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.250722,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166497,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.551183,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166504,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.5638368,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166505,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.573934,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166506,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.590754,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166507,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.7111948,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166508,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.723828,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166509,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300556.733902,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166510,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300556.7507212,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166511,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300557.091095,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166515,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.103822,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166518,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300557.113902,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166520,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.130703,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166521,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300557.241083,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166525,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.253828,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166526,,,SSH
Ether,82,IP,68,TCP,48.0,SSH,28.0,,,920300557.263925,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166527,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.2807052,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166528,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300557.50123,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166534,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.513822,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166536,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300557.523912,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166537,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.5407152,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166538,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300557.88132,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166542,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.8938133,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166545,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300557.903908,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166546,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300557.9207028,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166548,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300558.031288,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166552,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300558.0438132,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166555,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300558.053893,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166557,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300558.07073,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166558,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300558.181152,74,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,166559,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300558.1938132,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,166560,,,SSH
Ether,74,IP,60,TCP,40.0,SSH,20.0,,,920300558.2039,74,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,166563,,,SSH
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920300558.2206948,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,166565,,,SSH
