layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,application,payload_layers,header_length,payload_length,flow_id,flow_id_ip,flow_id_mac
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334635.1774312,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244214,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334635.215122,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244215,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334637.172618,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244218,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334637.210042,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244219,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334639.1676213,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244221,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334639.205582,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244222,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334641.162592,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244225,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334641.200182,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244226,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334643.17429,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244229,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334643.212034,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244230,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334645.169374,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244232,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334645.2071368,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244233,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334647.164456,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244236,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334647.201881,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244237,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334649.176464,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244240,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334649.2141528,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244241,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334651.171541,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244245,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334651.209133,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244246,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334653.166617,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244248,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334653.204326,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244249,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334655.161714,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244252,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334655.198986,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244253,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334657.173458,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244256,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334657.211225,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244257,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334659.1682028,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244259,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334659.205559,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244260,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334661.163215,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244264,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334661.200764,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244265,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334663.17496,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244275,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334663.2128892,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244276,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334665.1700788,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244282,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334665.210299,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244283,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334667.165264,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244290,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334667.2027369,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244291,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334669.17703,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244358,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334669.214877,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244359,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334671.171808,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244369,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334671.209933,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244370,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334673.16696,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244378,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334673.204738,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244379,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334675.161926,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244389,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334675.199598,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244390,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334677.173558,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244400,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334677.210975,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244401,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334679.1687868,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244407,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334679.20621,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244408,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334681.163858,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244413,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334681.201275,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244414,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334683.175608,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244420,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334683.213468,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244421,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334685.17066,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244431,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334685.208176,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244432,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334687.1660608,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244439,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334687.203509,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244440,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334689.1607572,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244452,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334689.1982608,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244454,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334691.172764,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244460,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334691.2101632,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244461,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334693.1677892,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244471,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334693.205352,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244472,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334695.162865,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244478,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334695.2001972,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244479,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334697.174257,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244486,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334697.2118008,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244487,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334699.169589,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244489,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334699.2072892,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244490,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334701.164562,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244493,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334701.2042508,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244494,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334703.1595212,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244497,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334703.1971552,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244498,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334705.1713072,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244500,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334705.208882,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244501,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334707.1661212,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244504,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334707.2041632,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244505,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334709.161357,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244508,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334709.198633,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244509,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334711.1730368,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244515,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334711.210446,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244516,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334713.168119,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244518,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334713.205772,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244519,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334715.163584,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244522,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334715.2011652,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244523,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334717.158825,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244526,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334717.196488,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244527,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334719.170236,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244530,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334719.20785,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244531,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334721.165082,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244533,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334721.202667,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244534,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334723.160118,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244537,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334723.197472,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244538,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334725.171805,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244540,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334725.209849,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244541,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334727.166915,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244544,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334727.2044,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244545,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334729.162178,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244556,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334729.199797,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244557,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
IP,132,UDP,112.0,SNMP,104.0,None,0.0,920334731.1742668,132,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,0.0,32770.0,161.0,week1_monday.tcpdump,1244570,None,0,SNMP,3.0,28.0,104.0,14.0,5.0,1.0
IP,150,UDP,130.0,SNMP,122.0,None,0.0,920334731.2117268,150,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,0.0,161.0,32770.0,week1_monday.tcpdump,1244571,None,0,SNMP,3.0,28.0,122.0,14.0,5.0,1.0
