layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,application,payload_layers,header_length,payload_length,flow_id,flow_id_ip,flow_id_mac
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.070828,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155913,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.084784,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155914,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.0948732,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155915,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.1106608,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155916,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.160806,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155917,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.1747868,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155918,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.1848632,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155919,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.20066,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155920,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.2908008,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155921,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.304786,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155922,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.314866,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155923,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.3306608,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155924,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.391058,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155925,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.4047768,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155928,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.414869,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155929,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.430675,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155930,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.460884,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155931,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.474786,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155932,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.484863,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155933,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.500666,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155934,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.6210552,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155935,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.634784,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155936,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.6448712,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155937,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.660692,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155938,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.710947,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155939,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.724786,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155941,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.734875,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155942,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.750692,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155943,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.780927,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155944,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.794791,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155945,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.80489,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155946,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.820676,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155947,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.850861,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155948,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.864796,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155949,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.87487,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155950,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.890688,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155951,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.9211768,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155954,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.93486,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155957,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300331.944888,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155958,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300331.960675,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155960,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.020876,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155961,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.034783,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155962,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.044866,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155963,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.060732,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155966,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.110866,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155971,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.124773,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155973,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.134865,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155974,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.150675,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155975,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.2409368,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155976,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.254786,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155977,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.264861,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155978,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.280661,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155979,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.310802,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155980,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.32478,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155981,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.334871,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155982,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.35066,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155983,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.400808,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155984,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.414774,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155985,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.424865,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155986,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.4406588,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155987,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.4708,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155988,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.484782,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155989,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.494862,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155990,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.510674,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155991,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.611762,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155992,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.6248008,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155993,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,116,TCP,96.0,SSH,76.0,None,0.0,920300332.635012,116,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155994,None,0,SSH,3.0,40.0,76.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.636833,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155995,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.654813,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,155996,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300332.664869,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,155997,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300332.680673,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,155998,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300333.160889,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,155999,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300333.174774,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,156000,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300333.184862,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,156001,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300333.200659,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,156002,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300333.911022,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,156003,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300333.9247732,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,156004,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300333.934862,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,156005,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300333.950658,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,156008,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300334.440858,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,156009,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300334.4547688,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,156010,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300334.464851,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,156015,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300334.480657,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,156016,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300335.561096,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,156053,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300335.574764,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,156054,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300335.5848528,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,156055,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300335.600667,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,156056,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300336.501054,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,156057,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300336.514768,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,156058,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300336.524843,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,156059,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300336.540662,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,156060,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300337.030882,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,156061,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300337.044759,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,156062,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300337.054838,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,156063,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300337.070691,46,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,16.0,12862.0,22.0,week1_monday.tcpdump,156064,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300337.560825,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.115.218.108,172.16.114.50,24.0,12862.0,22.0,week1_monday.tcpdump,156065,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
IP,46,TCP,26.0,Padding,6.0,None,0.0,920300337.574752,46,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,16.0,22.0,12862.0,week1_monday.tcpdump,156066,None,0,SSH,3.0,40.0,6.0,29.0,19.0,1.0
IP,60,TCP,40.0,SSH,20.0,None,0.0,920300337.584841,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.50,195.115.218.108,24.0,22.0,12862.0,week1_monday.tcpdump,156067,None,0,SSH,3.0,40.0,20.0,29.0,19.0,1.0
