layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,application,payload_layers,header_length,payload_length,flow_id,flow_id_ip,flow_id_mac
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294153.036657,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8116,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,82,UDP,62.0,DNS,54.0,None,0.0,920294153.0503992,82,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,0.0,53.0,53.0,week1_monday.tcpdump,8118,None,0,DNS,3.0,28.0,54.0,3531.0,57.0,2.0
IP,135,UDP,115.0,DNS,107.0,None,0.0,920294153.054102,135,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8119,None,0,DNS,3.0,28.0,107.0,3531.0,57.0,2.0
IP,75,UDP,55.0,DNS,47.0,None,0.0,920294153.058123,75,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,0.0,53.0,53.0,week1_monday.tcpdump,8120,None,0,DNS,3.0,28.0,47.0,3531.0,57.0,2.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294153.061831,128,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8121,None,0,DNS,3.0,28.0,100.0,3531.0,57.0,2.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294153.294336,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,0.0,53.0,53.0,week1_monday.tcpdump,8138,None,0,DNS,3.0,28.0,31.0,123.0,9.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294153.294869,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8139,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294157.06879,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,8235,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294157.06896,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,0.0,53.0,53.0,week1_monday.tcpdump,8236,None,0,DNS,3.0,28.0,31.0,123.0,9.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294157.070084,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8237,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294157.070315,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8238,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,60,UDP,40.0,DNS,32.0,None,0.0,920294158.24072,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.182.91.233,0.0,53.0,53.0,week1_monday.tcpdump,8243,None,0,DNS,3.0,28.0,32.0,127.0,12.0,4.0
IP,131,UDP,111.0,DNS,103.0,None,0.0,920294158.2413392,131,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8244,None,0,DNS,3.0,28.0,103.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294158.3943132,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,8245,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294158.3947632,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8246,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920294160.160475,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,0.0,53.0,53.0,week1_monday.tcpdump,8299,None,0,DNS,3.0,28.0,30.0,3.0,2.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920294160.1610768,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8300,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294161.121273,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,0.0,53.0,53.0,week1_monday.tcpdump,8325,None,0,DNS,3.0,28.0,31.0,123.0,9.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294161.1224588,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8326,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294162.2302232,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,8327,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294162.2306472,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8328,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920294164.327742,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,0.0,53.0,53.0,week1_monday.tcpdump,8331,None,0,DNS,3.0,28.0,30.0,3.0,2.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920294164.328864,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8332,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294165.338161,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,0.0,53.0,53.0,week1_monday.tcpdump,8333,None,0,DNS,3.0,28.0,31.0,123.0,9.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294165.33865,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8334,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,72,UDP,52.0,DNS,44.0,None,0.0,920294167.011877,72,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,0.0,53.0,53.0,week1_monday.tcpdump,8337,None,0,DNS,3.0,28.0,44.0,3531.0,57.0,2.0
IP,125,UDP,105.0,DNS,97.0,None,0.0,920294167.015583,125,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8338,None,0,DNS,3.0,28.0,97.0,3531.0,57.0,2.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294171.349911,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,0.0,53.0,53.0,week1_monday.tcpdump,8374,None,0,DNS,3.0,28.0,31.0,4.0,3.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294171.351095,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8375,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920294172.165989,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,0.0,53.0,53.0,week1_monday.tcpdump,8377,None,0,DNS,3.0,28.0,30.0,3.0,2.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920294172.166426,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8378,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,73,UDP,53.0,DNS,45.0,None,0.0,920294172.185165,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8382,None,0,DNS,3.0,28.0,45.0,1276.0,35.0,4.0
IP,161,UDP,141.0,DNS,133.0,None,0.0,920294172.186458,161,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,8383,None,0,DNS,3.0,28.0,133.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294180.015673,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,0.0,53.0,53.0,week1_monday.tcpdump,8463,None,0,DNS,3.0,28.0,31.0,123.0,9.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294180.016217,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8464,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920294183.628874,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,0.0,53.0,53.0,week1_monday.tcpdump,8507,None,0,DNS,3.0,28.0,30.0,3.0,2.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920294183.629591,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8508,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294185.428016,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,0.0,53.0,53.0,week1_monday.tcpdump,8534,None,0,DNS,3.0,28.0,31.0,123.0,9.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294185.429174,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8535,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920294187.4380972,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,0.0,53.0,53.0,week1_monday.tcpdump,8549,None,0,DNS,3.0,28.0,30.0,3.0,2.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920294187.439243,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8550,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294189.256842,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.37.75.158,0.0,53.0,53.0,week1_monday.tcpdump,8557,None,0,DNS,3.0,28.0,31.0,125.0,60.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294189.2574588,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8558,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294193.488032,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.73.151.50,0.0,53.0,53.0,week1_monday.tcpdump,8583,None,0,DNS,3.0,28.0,31.0,123.0,9.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294193.4881972,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.37.75.158,0.0,53.0,53.0,week1_monday.tcpdump,8584,None,0,DNS,3.0,28.0,31.0,125.0,60.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294193.4892552,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8585,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294193.489482,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8586,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,58,UDP,38.0,DNS,30.0,None,0.0,920294195.450386,58,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.13.216.191,0.0,53.0,53.0,week1_monday.tcpdump,8589,None,0,DNS,3.0,28.0,30.0,3.0,2.0,4.0
IP,130,UDP,110.0,DNS,102.0,None,0.0,920294195.451067,130,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8590,None,0,DNS,3.0,28.0,102.0,1276.0,35.0,4.0
IP,61,UDP,41.0,DNS,33.0,None,0.0,920294195.620347,61,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,0.0,53.0,53.0,week1_monday.tcpdump,8591,None,0,DNS,3.0,28.0,33.0,121.0,7.0,4.0
IP,116,UDP,96.0,DNS,88.0,None,0.0,920294195.6208133,116,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8592,None,0,DNS,3.0,28.0,88.0,1276.0,35.0,4.0
IP,61,UDP,41.0,DNS,33.0,None,0.0,920294199.018524,61,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,0.0,53.0,53.0,week1_monday.tcpdump,8774,None,0,DNS,3.0,28.0,33.0,121.0,7.0,4.0
IP,116,UDP,96.0,DNS,88.0,None,0.0,920294199.0195608,116,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8777,None,0,DNS,3.0,28.0,88.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294201.059615,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.37.75.158,0.0,53.0,53.0,week1_monday.tcpdump,8918,None,0,DNS,3.0,28.0,31.0,125.0,60.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294201.060278,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8920,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294202.6768892,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,8942,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294202.677477,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,8943,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294206.374524,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9024,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294206.375652,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9025,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294206.377096,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9026,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294206.377591,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9027,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,61,UDP,41.0,DNS,33.0,None,0.0,920294207.417908,61,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,0.0,53.0,53.0,week1_monday.tcpdump,9057,None,0,DNS,3.0,28.0,33.0,121.0,7.0,4.0
IP,116,UDP,96.0,DNS,88.0,None,0.0,920294207.418451,116,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9058,None,0,DNS,3.0,28.0,88.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294210.495707,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9131,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294210.49702,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9132,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294210.765928,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,0.0,53.0,53.0,week1_monday.tcpdump,9148,None,0,DNS,3.0,28.0,29.0,124.0,10.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294210.767092,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9149,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294211.656735,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9186,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294211.6578867,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9187,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294214.481545,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,0.0,53.0,53.0,week1_monday.tcpdump,9233,None,0,DNS,3.0,28.0,29.0,124.0,10.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294214.481748,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9234,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294214.482261,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9235,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294214.482481,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9236,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294214.484353,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.37.75.158,0.0,53.0,53.0,week1_monday.tcpdump,9237,None,0,DNS,3.0,28.0,31.0,125.0,60.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294214.4848008,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9238,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294215.597577,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9262,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294215.598324,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9263,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294218.6078552,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.37.75.158,0.0,53.0,53.0,week1_monday.tcpdump,9267,None,0,DNS,3.0,28.0,31.0,125.0,60.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294218.608048,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9268,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294218.609048,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9269,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294218.6092688,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9270,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294222.165593,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,0.0,53.0,53.0,week1_monday.tcpdump,9282,None,0,DNS,3.0,28.0,29.0,124.0,10.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294222.166282,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9283,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294223.687576,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,0.0,53.0,53.0,week1_monday.tcpdump,9297,None,0,DNS,3.0,28.0,29.0,122.0,8.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294223.688916,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9298,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,72,UDP,52.0,DNS,44.0,None,0.0,920294223.717683,72,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9302,None,0,DNS,3.0,28.0,44.0,1276.0,35.0,4.0
IP,161,UDP,141.0,DNS,133.0,None,0.0,920294223.7188152,161,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,0.0,53.0,53.0,week1_monday.tcpdump,9303,None,0,DNS,3.0,28.0,133.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294224.641718,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.218.177.69,0.0,53.0,53.0,week1_monday.tcpdump,9329,None,0,DNS,3.0,28.0,29.0,128.0,13.0,4.0
IP,125,UDP,105.0,DNS,97.0,None,0.0,920294224.642332,125,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9330,None,0,DNS,3.0,28.0,97.0,1276.0,35.0,4.0
IP,59,UDP,39.0,DNS,31.0,None,0.0,920294226.085348,59,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.37.75.158,0.0,53.0,53.0,week1_monday.tcpdump,9413,None,0,DNS,3.0,28.0,31.0,125.0,60.0,4.0
IP,132,UDP,112.0,DNS,104.0,None,0.0,920294226.086908,132,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9414,None,0,DNS,3.0,28.0,104.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294228.737569,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.218.177.69,0.0,53.0,53.0,week1_monday.tcpdump,9441,None,0,DNS,3.0,28.0,29.0,128.0,13.0,4.0
IP,125,UDP,105.0,DNS,97.0,None,0.0,920294228.738768,125,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9442,None,0,DNS,3.0,28.0,97.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294232.265993,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,0.0,53.0,53.0,week1_monday.tcpdump,9476,None,0,DNS,3.0,28.0,29.0,124.0,10.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294232.2669712,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9477,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294236.757594,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,0.0,53.0,53.0,week1_monday.tcpdump,9505,None,0,DNS,3.0,28.0,29.0,124.0,10.0,4.0
IP,57,UDP,37.0,DNS,29.0,None,0.0,920294236.75778,57,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.218.177.69,0.0,53.0,53.0,week1_monday.tcpdump,9506,None,0,DNS,3.0,28.0,29.0,128.0,13.0,4.0
IP,128,UDP,108.0,DNS,100.0,None,0.0,920294236.758816,128,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9507,None,0,DNS,3.0,28.0,100.0,1276.0,35.0,4.0
IP,125,UDP,105.0,DNS,97.0,None,0.0,920294236.75904,125,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,0.0,53.0,53.0,week1_monday.tcpdump,9508,None,0,DNS,3.0,28.0,97.0,1276.0,35.0,4.0
